;Функциональные смеси;Сухие маринады;"маринад ""С зеленью""  ";Чесночно-травяной профиль (майоран) с нотой любистока;специи (чеснок,  майоран), соль, декстроза, мальтодекстрин, загустители  (Е 1422, Е412), усилитель вкуса и аромата (Е621- 7%), экстракт любистока;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 354,10   ; 432,00 ; 349,05 ; 425,84 
;Функциональные смеси;Сухие маринады;"маринад ""Универсал""";Классический пряный профиль: паприка, чеснок, кориандр, чёрный перец + лёгкая острота чили;"состав: пряности (паприка красная сладкая, чеснок, кориандр, перец черный, перец красный Чили молотый), соль, сахар, усилитель вкуса и аромата (Е621), регулятор кислотности (Е330).
";дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 346,72   ; 423,00 ; 280,20 ; 341,84 
;Функциональные смеси;Сухие маринады;"маринад ""Французский"" ";Горчично-травяной профиль с куркумой, укропом и розмарином + лёгкая острота чили;Состав: пряности (горчичный порошок, горчичное семя, лук сушеный, перец черный, куркума, укроп, перец красный Чили молотый, розмарин, петрушка, орегано), соль, сахар, усилитель вкуса и аромата (Е621), регулятор кислотности (Е262).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 325,41   ; 397,00 ; 452,33 ; 551,84 
;Функциональные смеси;Сухие маринады;"маринад ""Американский""";Соевый профиль с имбирём и чесноком + острота чили и коптильная нота;состав: соевый соус, пряности (имбирь, чеснок, перец красный Чили), соль пищевая, декстроза,  загустители (Е 412, Е 415), ароматизатор коптильный.;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 459,84   ; 561,00 ; 883,48 ; 1 077,85 
;Функциональные смеси;Сухие маринады;"маринад ""Вишневый с хреном""     ";Ягодно-пряный вкус с выраженной остротой хрена;Состав: пряности и экстракты пряностей (паприка красная сладкая, перец черный, хрен сушеный, лук сушеный, тимьян, ягоды сушеные, перец красный чили), соль пищевая, сахар, сыворотка сухая молочная, крахмал кукурузный, регулятор кислотности Е262, усилитель вкуса и аромата Е621, натуральный ароматизатор, загуститель Е412, эмульгатор Е471, краситель Е120.;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 527,87   ; 644,00 ; 299,87 ; 365,84 
;Функциональные смеси;Сухие маринады;"маринад ""Карри"" ";Интенсивный карри-профиль: куркума, кориандр, имбирь, кумин + тёплые пряности;Состав: пряности (куркума, кориандр, чеснок, морковь, имбирь, кумин, мускатный орех, пажитник, уцхо-сунели, перец черный, корица, перец красный чили, петрушка), соль пищевая, сахар, усилитель вкуса и аромата Е621, загуститель Е412, эмульгатор Е471, регулятор кислотности Е330, ароматизатор.;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 417,21   ; 509,00 ; 200,69 ; 244,84 
;Функциональные смеси;Сухие маринады;"маринад ""Ткемали"" ";Пряно-травяной профиль с кинзой и мятой + острота чили;Состав: пряности (паприка красная сладкая, чеснок, перец черный, кориандр, уцхо-сунели, кинза, мята, перец красный чили), сахар, соль пищевая, усилитель вкуса и аромата Е 621, загуститель Е 412, эмульгатор Е 471, ароматизатор, регулятор кислотности Е262, антиокислитель Е 330, краситель Е 120.;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 472,13   ; 576,00 ; 281,84 ; 343,84 
;Функциональные смеси;Сухие маринады;"Маринад ""Домашний""";Пряный профиль с копчёной паприкой и травами (тимьян, орегано, тмин);Состав: пряности (паприка копченая, чеснок, перец черный, петрушка, тимьян, орегано, тмин),  сахар, соль пищевая, усилитель вкуса и аромата (Е621-2,5%), регулятор кислотности (Е 330).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 413,11   ; 504,00 ; 344,13 ; 419,84 
;Функциональные смеси;Сухие маринады;"маринад ""Томатный"" 
";Насыщенный томатно-чесночный профиль с паприкой и остротой чили;Состав: пряности (томаты сушеные, паприка красная сладкая, перец черный, чеснок, перец красный чили, укроп зелень), сахар, соль пищевая, усилитель вкуса и аромата Е 621, загуститель Е 412, эмульгатор Е 471, ароматизатор, регулятор кислотности Е262, антиокислитель Е 330, красители (Е160с, Е124).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 543,44   ; 663,00 ; 214,63 ; 261,85 
;Функциональные смеси;Сухие маринады;"маринад ""Томатный""  (с хреном)";Томатно-пряный профиль с выраженной нотой хрена и остротой чили;Состав: пряности и овощи сушеные (томаты, паприка красная сладкая, перец черный, чеснок, хрен, перец красный чили, петрушка), сахар, соль пищевая, усилитель вкуса и аромата Е 621, загуститель Е 412, эмульгатор Е 471, ароматизаторы, регулятор кислотности Е262,  краситель (Е160с).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 490,16   ; 598,00 ; 472,82 ; 576,84 
;Функциональные смеси;Сухие маринады;"маринад ""Апельсиновый""     ";Пряный профиль с апельсиновой цедрой и эфирным маслом + тёплая куркума;пряности (паприка красная сладкая, цедра апельсина, лук, куркума, майоран, петрушка, перец черный, тмин), сахар, соль, усилитель вкуса и аромата Е621, сыворотка сухая молочная, регуляторы кислотности (Е262, Е330),  эмульгатор (Е 471), загуститель  (Е412), эфирное масло апельсина, краситель натуральный (куркумин).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 512,30   ; 625,00 ; 613,81 ; 748,85 
;Функциональные смеси;Сухие маринады;"маринад ""Для шашлыка"" (Ореховый) ";Пряный профиль с ореховой нотой + кориандр, чеснок, пажитник, кунжут и мускат;пряности (паприка красная сладкая, чеснок, кориандр, перец красный Чили, мускатный орех, пажитник, кунжут, тимьян, лук сушеный), соль, сахар, усилитель вкуса и аромата (Е621), соевый соус сухой, эмульгатор (Е471), загуститель (Е412), регуляторы кислотности (Е330, Е202), ароматизатор Грецкий орех.;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 443,44   ; 541,00 ; 496,59 ; 605,84 
;Функциональные смеси;Сухие маринады;"маринад ""Острый"" (Том ям)";Острый пряный профиль: чили, имбирь, лемонграсс, куркума + соевая нота;соль, пряности и экстракты пряностей (перец красный чили, паприка красная молотая, чеснок, имбирь, лемонграсс, куркума), ароматизаторы, сахар, сыворотка молочная сухая, волокна ратительные, соевый соус, регулятор кислотности (лимонная кислота), краситель (Е160с).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 437,70   ; 534,00 ; 448,23 ; 546,84 
;Функциональные смеси;Сухие маринады;"маринад ""Тайский""";Соевый профиль со специями (имбирь, горчица, корица, кунжут) + медовая нота;соевый соус (ферментированный соевый соус (содержит соевые бобы и пшеницу), пряности (имбирь, горчица, корица, кунжут), декстроза, соль поваренная, усилитель вкуса и аромата Е621, загуститель (Е 412), регулятор кислотности (Е330), ароматизатор Мед, краситель (сахарный колер).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 485,25   ; 592,00 ; 462,99 ; 564,85 
;Функциональные смеси;Сухие маринады;"маринад ""Фруктовый сад""";Сладко-пряный профиль с фруктовой нотой + паприка, чеснок, мята и куркума;пряности (чеснок, лук сушеный, паприка красная сладкая, перец черный, куркума, мята), сыворотка сухая молочная, сахар, соль поваренная, усилитель вкуса и аромата (Е 621),  регуляторы кислотности (Е 262, Е330), эмульгатор (Е 471), загуститель  (Е 412), ароматизаторы, экстракт паприки.;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 472,95   ; 577,00 ; 324,46 ; 395,84 
;Функциональные смеси;Сухие маринады;"маринад ""Ягодный""";Кисло-сладкий ягодный профиль (чёрная смородина) с сумахом и пряностями;пряности (паприка красная сладкая, сумах, перец красный Чили, перец черный, петрушка, майоран), черная смородина сушеная,  сахар, соль поваренная, усилитель вкуса и аромата (Е 621),  эмульгатор (Е 471), загуститель (Е 412), регулятор кислотности (Е 330), ароматизаторы, краситель (Е 124).;дозировка ?по вкусу?;Соусы;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 398,36   ; 486,00 ; 441,68 ; 538,85 
;Функциональные смеси;Сухие маринады;"маринад ""Кавказский""";Пряно-чесночный профиль: паприка, кориандр, кумин, кинза, фенхель + острота чили;пряности (паприка красная сладкая, чеснок, кориандр молотый, кумин, перец острый Чили, петрушка, перец черный, кинза, фенхель), сахар, соль пищевая, волокна растительные;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 301,64   ; 368,00 ; 734,30 ; 895,85 
;Функциональные смеси;Сухие маринады;"маринад  ""Клюквенно-брусничный"" (Деревенский)";Ягодно-пряный профиль брусники с ароматом клюквы и лёгкой перечной остротой;пряности (паприка красная сладкая, перец красный Чили, тмин, розмарин, перец черный, петрушка), брусника сушеная, сахар, соль поваренная, мальтодекстрин, ароматизатор Клюква.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 532,79   ; 650,00 ; 203,97 ; 248,84 
;Функциональные смеси;Сухие маринады;"маринад ""Венесуэлла""";Пряно-овощной профиль с паприкой и тмином + нота мускатного ореха;пряности (паприка красная сладкая, перец черный, лук, перец острый Чили, тмин, майоран, петрушка, мускатный орех), сыворотка сухая молочная, сахар, соль, пищевые волокна, красители (Е160с, Е124).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 297,54   ; 363,00 ; 448,23 ; 546,84 
;Функциональные смеси;Сухие маринады;"маринад ""Барбекю""";Пряный папричный профиль с горчицей и луком-пореем + вкус ?барбекю?;"пряности (паприка красная сладкая, перец черный, лук порей сушеный, семя горчицы, экстракт паприки), сливки сухие молочные, сахар, соль поваренная, усилитель вкуса и аромата (Е 621-9,4%), ароматизатор ?Барбекю?, экстракт паприки.
";дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 375,41   ; 458,00 ; 417,91 ; 509,85 
;Функциональные смеси;Сухие маринады;"маринад ""Пирошка""";Томатно-чесночный профиль с тмином и остротой чили;пряности (паприка красная сладкая, перец черный, чеснок, томатный порошок, тмин, петрушка, перец острый Чили), сахар, соль поваренная, экстракт паприки, красители (Е160с).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 422,13   ; 515,00 ; 296,59 ; 361,84 
;Функциональные смеси;Сухие маринады;"маринад ""Для свинины""";Пряный профиль для свинины: лук, горчица, имбирь, фенхель + папричная нота;пряности (лук сушеный, горчичное семя, перец красный сладкий, перец черный, имбирь сушеный, экстракт паприки, морковь сушеная, фенхель, мускатный орех), сахар, соль поваренная, краситель (Е160с).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 297,54   ; 363,00 ; 1 620,36 ; 1 976,84 
;Функциональные смеси;Сухие маринады;"маринад ""Охотничий"" с перцем теличерри";Перечный профиль с травами (розмарин, тимьян) и чесноком;"пряности и экстракты пряностей (экстракт перца черного, перец Теличерри, луковый порошок, паприка красная сладкая, чеснок, перец кайенский, майоран, розмарин, тимьян, кориандр), соль поваренная, сахар, сыворотка сухая молочная, пищевые волокна.
";дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 386,89   ; 472,00 ; 1 802,33 ; 2 198,84 
;Функциональные смеси;Сухие маринады;"маринад ""Деликатесный"" ";Пряный профиль с горчицей и чесноком + дымная нота;пряности (паприка красная сладкая, горчичное семя, перец черный, лук сушеный, чеснок, перец острый Чили), сахар,  соль поваренная, мальтодекстрин, усилитель вкуса и аромата (Е 621- 9,2%), экстракт паприки, ароматизатор Дым.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 423,77   ; 517,00 ; 503,97 ; 614,84 
;Функциональные смеси;Сухие маринады;"маринад ""Кантри"" ";Соевый профиль с пряностями (имбирь, чеснок, перец);соевый соус (ферментированный соевый соус (содержит соевые бобы и пшеницу), мальтодекстрин, карамельный колер, глутамат натрия (не более 2%), 5-рибонуклеотид динатрия (disodium 5-ribonucleotide)), пряности (имбирь, чеснок, перец черный), декстроза, мальтодекстрин, соль поваренная.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 492,62   ; 601,00 ; 2 140,04 ; 2 610,85 
;Функциональные смеси;Сухие маринады;"маринад ""Сливочный с зеленью"" ";Сливочный профиль с укропом, чесноком и травами;пряности (лук сушеный, чеснок сушеный гранулированный, перец черный, перец острый Чили, укроп сушеный, розмарин, куркума, тимьян), соль, сливки сухие молочные, сахар, ароматизатор ?Сливки?.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 368,03   ; 449,00 ; 1 789,22 ; 2 182,85 
;Функциональные смеси;Сухие маринады;"маринад ""Чесночный""  ";Чесночно-травяной профиль с перечной нотой;пряности и экстракты пряностей (чеснок сушеный, экстракт перца черного, луковый порошок, петрушка сушеная, тимьян), соль поваренная, сахар, сыворотка молочная,  крахмал кукурузный;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 289,34   ; 353,00 ; 1 620,36 ; 1 976,84 
;Функциональные смеси;Сухие маринады;"маринад ""Грибной""";Грибной профиль со сливочной нотой и овощными специями;пряности (морковь сушеная, лук сушеный, чеснок, перец черный, кориандр, семя укропа, тмин, фенхель), соль поваренная, сахар,  усилитель вкуса и аромата (Е 621), сливки сухие молочные, крахмал кукурузный, грибы шампиньоны сушеные,  ароматизатор Грибы;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 457,38   ; 558,00 ; 1 480,20 ; 1 805,84 
;Функциональные смеси;Сухие маринады;"маринад ""Горчично-медовый""   ";Сладко-горчичный профиль с медовой нотой и пряностями;пряности и экстракты пряностей (горчичный порошок, семена горчицы, куркума, тимьян, имбирь, перец черный, перец красный Чили), сахар, соль поваренная,  усилитель вкуса и аромата (Е621-9,1%), ароматизатор Мед.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 304,92   ; 372,00 ; 1 870,36 ; 2 281,84 
;Функциональные смеси;Сухие маринады;"маринад ""Медово-имбирный""   ";Медовая нота + выраженный имбирный профиль, с соевым оттенком; пряности и экстракты пряностей (имбирь, куркума, кунжут, мускатный орех, перец красный), сахар, соль поваренная, усилитель вкуса и аромата (Е 621-9,2 %), соевый соус,  ароматизатор Мед.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 336,89   ; 411,00 ; 1 514,63 ; 1 847,85 
;Функциональные смеси;Сухие маринады;"маринад ""С зеленью"" ";Травяной профиль с лёгкой остротой и молочно-сливочной нотой;состав: пряности (перец черный, куркума, петрушка, кориандр, тимьян, орегано, перец острый Чили), сливки сухие молочные, сахар, соль, усилитель вкуса и аромата (Е621), регулятор кислотности (Е330);дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 273,77   ; 334,00 ; 1 453,15 ; 1 772,84 
;Функциональные смеси;Сухие маринады;"маринад ""Вишневый с хреном""  ";Ягодный профиль с яркой хреновой остротой;пряности и экстракты пряностей (паприка красная сладкая, перец черный, хрен сушеный, лук сушеный, тимьян, ягоды сушеные, перец красный чили), соль пищевая, сахар, сыворотка сухая молочная, натуральный ароматизатор.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 461,48   ; 563,00 ; 1 877,74 ; 2 290,84 
;Функциональные смеси;Сухие маринады;"маринад ""Карри""";Карри-профиль с куркумой, кориандром, имбирём и тёплыми пряностями;"пряности (куркума, кориандр, чеснок, морковь, имбирь, кумин, мускатный орех, пажитник, уцхо-сунели, перец черный, корица, перец красный чили, петрушка), соль пищевая, сахар, усилитель вкуса и аромата Е621 (7,9%), ароматизатор.
";дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 297,54   ; 363,00 ; 1 827,74 ; 2 229,84 
;Функциональные смеси;Сухие маринады;"маринад ""Ткемали"" ";Пряно-травяной профиль с кинзой и мятой + острота чили;Состав: пряности (паприка красная сладкая, чеснок, перец черный, кориандр, уцхо-сунели, кинза, мята, перец красный чили), сахар, соль пищевая, усилитель вкуса и аромата Е 621, ароматизатор, антиокислитель Е 330;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 359,84   ; 439,00 ; 1 835,12 ; 2 238,85 
;Функциональные смеси;Сухие маринады;"маринад ""Томатный"" ";Томатно-папричный профиль с чесноком и остротой чили;пряности (томаты сушеные, паприка красная сладкая, перец черный, чеснок, перец красный чили, укроп зелень), сахар, соль пищевая, ароматизатор Томат (мальтодекстрин, декстроза, вкусоароматические вещества), олеорезин паприки;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 543,44   ; 663,00 ; 1 694,95 ; 2 067,84 
;Функциональные смеси;Сухие маринады;"маринад ""Апельсиновый""";Пряный профиль с апельсиновой цедрой и эфирным маслом;пряности (паприка красная сладкая, цедра апельсина, лук, куркума, майоран, петрушка, перец черный, тмин), сахар, соль, усилитель вкуса и аромата Е621, сыворотка сухая молочная, регулятор кислотности (Е330),  эфирное масло апельсина, краситель натуральный (куркумин).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 461,48   ; 563,00 ; 1 172,00 ; 1 429,84 
;Функциональные смеси;Сухие маринады;"маринад ""Для шашлыка"" (Ореховый)";Пряный профиль с ореховой нотой + кориандр и чеснок;пряности (паприка красная сладкая, чеснок, кориандр, перец красный Чили, мускатный орех, пажитник, кунжут, тимьян, лук сушеный), соль, сахар, усилитель вкуса и аромата (Е621), соевый соус сухой,  регуляторы кислотности (Е330) ароматизатор Грецкий орех.;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 379,51   ; 463,00 ; 527,74 ; 643,84 
;Функциональные смеси;Сухие маринады;"маринад ""Старорусский"" ";Пряно-овощной профиль с горчицей, чесноком, кунжутом и тмином;"состав: пряности (паприка, лук, морковь,  семя горчицы, чеснок, перец черный, тимьян, перец красный Чили, кунжут, тмин, кориандр), сахар, регуляторы кислотности (Е262, Е330).
: пряности (паприка, лук, морковь,  семя горчицы, чеснок, перец черный, тимьян, перец красный Чили, кунжут, тмин, кориандр), сахар, регуляторы кислотности (Е262, Е330).
";дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 355,74   ; 434,00 ; 547,41 ; 667,84 
;Функциональные смеси;Сухие маринады;"маринад ""Венгерский""";Папрично-чесночный профиль с зеленью и лёгкой остротой;пряности (паприка, чеснок, перец черный, петрушка сушеная, базилик, перец острый Чили), соль пищевая, сахар, усилитель вкуса и аромата,  регулятор кислотности (Е330).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 382,79   ; 467,00 ; 676,10 ; 824,84 
;Функциональные смеси;Сухие маринады;"маринад ""Грузинский""";Пряно-чесночный профиль с кориандром и коптильной нотой;пряности (паприка, чеснок, семя горчицы, перец черный, тимьян, перец красный Чили, лук, кориандр), соль поваренная, сахар, регуляторы кислотности (Е330, Е262(i)),  усилитель вкуса и аромата (Е621), ароматизатор коптильный, экстракт паприки, краситель (Е124).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 437,70   ; 534,00 ; 571,18 ; 696,84 
;Функциональные смеси;Сухие маринады;"маринад ""Острый"" ";Острый пряный профиль: чили, паприка, чеснок, имбирь, лемонграсс, куркума + соевая нота;пряности и экстракты пряностей (перец красный чили, паприка красная молотая, чеснок, имбирь, лемонграсс, куркума), ароматизаторы, сахар,  соевый соус, регулятор кислотности (лимонная кислота), краситель (Е150с).;дозировка ?по вкусу?;основа;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 344,26   ; 420,00 ; 858,89 ; 1 047,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт аниса;Сладковато-пряный аромат с легкими лакричными нотами, усиливает вкусовой профиль изделий.;Мальтодекстрин, натуральный экстракт аниса, антислеживатель Е 551.;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 539,34   ; 658,00 ; 1 105,61 ; 1 348,84 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт базилика;Свежий травяной аромат с пряными нотами, придает продуктам яркость и чистоту вкуса.;Мальтодекстрин, декстроза, соль поваренная, экстракт базилика СО2;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 641,80   ; 783,00 ; 538,40 ; 656,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт базилика;Свежий травяной аромат с пряными нотами, придает продуктам яркость и чистоту вкуса.;Мальтодекстрин, декстроза, соль поваренная, олеорезин базилика, антислеживатель Е551.;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 450,00   ; 549,00 ; 589,22 ; 718,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт базилика;Свежий травяной аромат с пряными нотами, придает продуктам яркость и чистоту вкуса.;Мальтодекстрин, декстроза, натуральный экстракт базилика ;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 692,62   ; 845,00 ; 414,63 ; 505,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт горчицы;Острый, характерный вкус с легкой жгучестью, усиливает мясные и соусные продукты.;Мальтодекстрин, декстроза, соль поваренная, олеорезин горчичного семени;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 328,69   ; 401,00 ; 339,22 ; 413,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт гвоздики;Насыщенный пряный аромат с теплым, слегка сладким послевкусием.;Мальтодекстрин, декстроза, соль поваренная, олеорезин гвоздики, антислеживающий агент Е 551;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 499,18   ; 609,00 ; 412,99 ; 503,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт гвоздики;Насыщенный пряный аромат с теплым, слегка сладким послевкусием.;Мальтодекстрин, декстроза, соль поваренная, экстракт СО2 гвоздики, антислеживающий агент Е 551;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 558,20   ; 681,00 ; 462,99 ; 564,85 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт гвоздики;Насыщенный пряный аромат с теплым, слегка сладким послевкусием.;Мальтодекстрин, декстроза, олеорезин гвоздики, антислеживающий агент Е 551;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 508,20   ; 620,00 ; 825,28 ; 1 006,84 
;Функциональные смеси;Экстракты специй, растений, трав;экстракт имбиря;Острый, свежий вкус с теплой пряной нотой, придает продуктам выразительность.;Мальтодекстрин, декстроза, соль поваренная, олеорезин имбиря;по рецептуре;для пищевой промышленности;"Мет. П. 260*450 - 2 кг
Мет. П. 400*600 - 5 кг
Мет. П. 500*600 - 10 кг";мешок/короб 20 / 25 кг; 420,49   ; 513,00 ; 541,68 ; 660,85 
